-133,237
140,856
-132,525
-114,553
119,525
-120,497
-122,543
109,881
104,190
114,795
-87,334
-86,343
-87,343
-83,805
-85,056
-86,901
-76,107
74,099
-347,911
347,584
-327,926
45,334
17,859
35,458
-311,255
-400,000
278,264
-317,721
319,694
-330,815
-327,303
-299,103
-284,721
277,735
-294,961
-305,172
-316,314
-281,639
310,965
-315,477
-320,426
-321,764
-322,524
-334,262
281,766
-337,781
-331,576
-338,460
-346,087
344,484
338,755
-323,172
-352,873
-354,631
352,378
357,261
62,044
63,045
68,755
-76,324
-82,190
-87,847
-85,930
-83,408
80,171
-83,702
-81,193
-88,356
-96,099
91,689
87,977
-70,798
-86,203
-93,130
-95,310
-104,478
-111,081
-109,329
-114,014
-109,235
-107,463
-102,177
-94,780
-103,603
-101,155
-76,262
-109,832
-78,660
88,175
-102,444
-113,278
95,379
-120,377
-103,706
-105,247
-104,904
-98,094
-101,345
-107,683
111,401
-124,290
-129,296
-130,983
-136,728
-133,180
-131,417
-124,832
-144,415
-152,391
-143,666
-163,230
-145,803
143,952
143,757
-151,777
-151,712
-163,078
-173,469
180,342
188,737
-198,478
-199,496
-198,974
-210,559
-215,045
178,109
-220,348
-226,308
-233,263
-223,822
-228,310
-243,331
-248,184
248,547
-244,177
-240,435
-240,359
-245,729
-244,951
-248,039
247,201
-254,434
-255,667
-232,500
-234,375
238,820
-238,528
-240,249
-238,778
-232,862
-251,240
-241,693
-495,370
-496,944
-494,855
-254,094
-220,626
-218,106
-222,111
219,462
-456,979
202,855
203,457
-200,556
442,189
-435,363
-159,215
162,861
-158,065
-145,359
-137,247
-154,761
-154,588
154,768
-156,707
-402,274
-408,237
-414,449
-420,539
-181,798
186,913
436,421
-443,979
-206,249
-464,919
-471,386
-235,806
-213,417
574,295
-475,226
-476,861
-473,791
468,989
-496,833
-497,823
-494,186
-501,810
-308,870
-317,329
-312,921
-311,801
310,647
-320,173
339,797
-326,110
-330,834
-333,575
341,399
357,972
-355,080
-355,844
357,560
-352,394
-341,673
-351,859
-352,262
-350,882
-363,289
-369,855
-386,561
-384,148
-376,075
-386,558
-402,603
-418,693
-411,692
-404,405
-411,416
-407,962
-410,621
-411,849
-422,203
-429,402
-427,412
-429,918
-435,208
-431,034
-403,320
-394,222
-400,449
-408,487
-408,618
-422,233
-424,163
-406,986
-384,043
-386,805
377,176
-384,131
-385,556
-378,861
-380,422
-373,500
367,202
-379,847
-390,979
-390,171
-384,330
-399,347
-401,998
403,377
392,118
-404,423
-413,365
-406,176
-413,707
411,301
-415,825
-420,549
-414,342
-421,327
-427,274
-430,790
-435,166
-425,615
-428,059
-432,373
-427,823
-419,658
-430,289
442,357
473,541
-458,865
-468,439
-194,027
-471,455
-478,537
488,812
-490,301
-218,365
-215,683
-218,370
-227,623
-234,464
-236,699
-208,164
-224,098
-234,433
233,048
-236,213
-240,115
-216,505
208,582
-200,256
-487,578
-486,743
-207,750
-193,839
-200,755
207,426
208,543
-212,896
-220,451
187,707
-188,360
199,177
-202,469
469,531
-199,295
212,775
-220,992
-227,852
-234,402
273,581
235,149
300,000
-220,922
-229,410
-236,852
-239,963
234,515
241,990
-252,437
-261,903
264,176
-260,286
-270,441
-274,899
267,250
-261,083
-263,901
-277,539
262,744
-259,752
-246,192
-238,442
-231,628
-230,378
236,777
238,513
-241,921
-231,619
236,893
-245,384
-247,036
-246,361
-248,296
-246,711
-258,716
-267,460
-258,640
-259,536
-254,553
-252,187
-252,655
-256,320
-267,148
-266,874
-272,603
-289,147
292,651
-291,762
-290,012
-284,911
-285,276
291,085
294,835
-295,830
292,795
295,363
-291,172
-288,863
287,788
294,355
-301,401
-308,674
310,969
312,898
297,956
281,450
-270,957
-266,498
-267,184
-274,835
-274,735
-273,228
-264,746
-257,915
-355,198
-350,245
-349,016
240,501
-233,033
-216,148
-250,628
-343,530
-246,548
-237,803
-225,148
-232,261
-229,812
235,391
-319,658
308,919
-219,815
-320,446
-264,454
-273,236
-281,067
204,060
299,111
-211,127
-211,283
-206,247
-215,226
-278,653
-200,869
-306,517
-311,365
277,581
219,349
298,448
-209,312
-214,285
-218,060
221,976
